	0	1	2	3	4	5	6	7	8	9	10
Cadm2_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.13186813186813187	0.000999000999000999	0.9530469530469531	1.0				
Camk2a_1	0.002997002997002997	0.002997002997002997	0.04795204795204795	0.000999000999000999	0.04795204795204795	0.04795204795204795	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.2517482517482518
Ccar1_1	0.27172827172827174	0.4485514485514486	0.014985014985014986	0.024975024975024976	0.21978021978021978	1.0	1.0	1.0			
Ccnl1_nmdSE_1	0.014985014985014986	0.27172827172827174	0.16983016983016982	0.3016983016983017	0.4915084915084915	0.000999000999000999					
Ccnl1_nmdSE_2	0.014985014985014986	0.08191808191808192	0.1888111888111888	0.14585414585414586	0.2867132867132867	0.000999000999000999					
Ccs_2	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999					
Cdkl2_1	0.03596403596403597	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Cep170_5	0.07992007992007992	0.14685314685314685	0.5674325674325674	0.8761238761238761	1.0	1.0	1.0	1.0			
Chka_nmdSE_2	0.7672327672327672	0.7672327672327672	0.9400599400599401	0.954045954045954	1.0						
Chtop_2	0.08191808191808192	0.028971028971028972	0.04595404595404595	0.13186813186813187	0.17482517482517482	0.46153846153846156	0.7502497502497503	0.9530469530469531	1.0	1.0	1.0
Chuk_3	0.6873126873126874	0.8171828171828172	0.9660339660339661	1.0	1.0						
Ciao1_1	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.12087912087912088	
Cinp_1	0.8451548451548452	0.942057942057942	0.987012987012987	1.0	1.0	1.0	1.0	1.0	1.0		
Clvs2_2	0.8451548451548452	0.919080919080919	0.6553446553446554	0.998001998001998	1.0	1.0	1.0				
Cnot2_32	0.6553446553446554	0.24775224775224775	0.11688311688311688	0.25874125874125875	0.998001998001998						
Coasy_1	0.7862137862137862	0.7862137862137862	0.954045954045954	0.8521478521478522	0.36363636363636365	1.0					
Cog1_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Commd10_3	0.17482517482517482	0.24175824175824176	0.6623376623376623	0.5044955044955045	0.01898101898101898						
Cpne5_1	0.17682317682317683	0.7572427572427572	0.9090909090909091	0.7482517482517482							
Cpne8_1	0.024975024975024976	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Crcp_5	0.5174825174825175	0.14685314685314685	0.35264735264735264	0.15884115884115885	0.6973026973026973	1.0					
Csnk1a1_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.929070929070929
Csnk1d_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.000999000999000999			
Ctbp1_14	0.1838161838161838	0.08491508491508491	0.2977022977022977	0.4485514485514486	0.6993006993006993	0.9630369630369631	1.0	1.0	1.0		
Ctu2_2	0.6093906093906094	0.6093906093906094	0.45854145854145856	0.15184815184815184	0.5644355644355644	0.7812187812187812	1.0	1.0			
Ddx39_nmdSE_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.027972027972027972	0.5154845154845155	0.3886113886113886	0.027972027972027972	0.000999000999000999		
Dguok_1	0.954045954045954	0.988011988011988	0.988011988011988	0.9660339660339661	0.6403596403596403						
Dhrs7_2	0.6733266733266733	0.929070929070929	0.987012987012987	0.998001998001998							
Dip2a_1	0.5554445554445554	0.17682317682317683	0.21578421578421578	0.988011988011988	1.0						
Dip2a_3	0.14585414585414586	0.1888111888111888	0.5894105894105894	0.8831168831168831	0.9630369630369631						
Dnajc24_1	0.1928071928071928	0.7402597402597403	0.9760239760239761	0.01898101898101898							
Dnajc5_nmdSE_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Dnm2_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.02097902097902098	0.000999000999000999	0.000999000999000999	0.935064935064935				
Drd2_1	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.07892107892107893						
Ecsit_6	0.7532467532467533	0.8561438561438561	0.974025974025974	0.8891108891108891	0.9630369630369631	1.0					
Efna3_1	0.6523476523476524	0.8891108891108891	0.9240759240759241	0.995004995004995	0.8731268731268731						
Eif2a_1	0.7822177822177823	0.4905094905094905	0.989010989010989	1.0	1.0						
Eif2b3_1	0.28771228771228774	0.6223776223776224	0.9760239760239761	1.0	1.0	1.0	1.0				
Eif4h_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.7812187812187812
Emc8_13	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Erh_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.07892107892107893	0.04795204795204795	0.36363636363636365	0.4855144855144855	0.000999000999000999		
Evi5l_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.13186813186813187				
Fam204a_2	0.6623376623376623	0.7822177822177823	0.8181818181818182	0.998001998001998	1.0						
Fam229b_5	0.8831168831168831	0.8351648351648352	0.988011988011988	0.995004995004995	1.0	0.919080919080919					
Farsb_2	0.32967032967032966	0.2777222777222777	0.2837162837162837	0.31368631368631367	0.7502497502497503	0.9530469530469531	1.0	1.0	1.0	1.0	
Fbxw5_4	0.6223776223776224	0.6593406593406593	0.8731268731268731	0.919080919080919	1.0	1.0	0.919080919080919	0.919080919080919	0.919080919080919	1.0	0.8901098901098901
Fhl1_2	0.03596403596403597	0.03596403596403597	0.08491508491508491	0.029970029970029972	0.21978021978021978	0.15584415584415584	0.000999000999000999	0.5644355644355644	0.9630369630369631		
Fhl1_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Fibp_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Fopnl_5	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999					
Fut8_4	0.5494505494505495	0.6633366633366633	0.919080919080919	0.995004995004995	1.0	1.0	1.0	1.0			
Gabpb1_4	0.1028971028971029	0.2627372627372627	0.962037962037962	0.8871128871128872	1.0						
Gnb1_2	0.24175824175824176	0.6333666333666333	0.5274725274725275	0.6323676323676324	0.7502497502497503	0.9530469530469531	0.935064935064935	0.6323676323676324	0.46153846153846156	0.6383616383616384	0.7172827172827173
Gpsm1_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.2807192807192807	0.7982017982017982	0.971028971028971	0.9530469530469531	1.0	0.9010989010989011	1.0	0.8601398601398601
Gria2_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.027972027972027972	0.027972027972027972				
Gria2_nmdSE_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.005994005994005994	1.0	0.9530469530469531					
Gria3_nmdSE_1	0.08191808191808192	0.23576423576423577	0.5804195804195804	0.6323676323676324	0.5794205794205795	0.9530469530469531	1.0	0.971028971028971	1.0		
Gsg1l_2	0.08191808191808192	0.03496503496503497	0.000999000999000999	0.000999000999000999							
Gtf2a2_4	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Heatr3_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Hecw1_2	0.014985014985014986	0.012987012987012988	0.030969030969030968	0.000999000999000999	0.000999000999000999	0.9140859140859141					
Hexa_2	0.08491508491508491	0.03496503496503497	0.5644355644355644	0.2867132867132867	0.12087912087912088	0.04795204795204795	0.04795204795204795	0.07892107892107893	0.919080919080919	0.5274725274725275	0.000999000999000999
Hmgcl_1	0.014985014985014986	0.00999000999000999	0.014985014985014986	0.17682317682317683	0.21978021978021978	0.000999000999000999	0.000999000999000999				
Hnrnpc_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Hnrnpk_5	0.014985014985014986	0.012987012987012988	0.002997002997002997	0.000999000999000999	0.04895104895104895	0.04895104895104895	0.000999000999000999	0.000999000999000999	0.000999000999000999		
Hsf1_4	0.7042957042957043	0.8731268731268731	0.988011988011988	1.0	0.971028971028971	1.0					
Idh2_nmdSE_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Idnk_1	0.8151848151848152	0.9500499500499501	0.9180819180819181	0.971028971028971	0.9530469530469531	1.0	0.6323676323676324	1.0			
Ift81_2	0.1068931068931069	0.14585414585414586	0.46053946053946054	0.15784215784215785	0.04295704295704296						
Jmjd6_nmdSE_1	0.03496503496503497	0.23576423576423577	0.8411588411588412	0.7732267732267732	0.5794205794205795	0.7502497502497503	0.46153846153846156	1.0	1.0		
Jmjd6_nmdSE_2	0.029970029970029972	0.3106893106893107	0.3046953046953047	0.7502497502497503	0.2627372627372627	0.4405594405594406	0.5794205794205795	0.971028971028971	0.7502497502497503		
Kansl1_8	0.919080919080919	0.9500499500499501	0.6593406593406593	0.981018981018981							
Kat7_1	0.028971028971028972	0.058941058941058944	0.2127872127872128	0.4855144855144855	0.8901098901098901	0.07892107892107893	0.919080919080919	0.9630369630369631	1.0	0.2627372627372627	
Klhl32_2	0.27172827172827174	0.35664335664335667	0.24875124875124874	0.24175824175824176	0.000999000999000999						
Krit1_nmdSE_1	0.014985014985014986	0.000999000999000999	0.1838161838161838	0.987012987012987	1.0						
Kxd1_1	0.03496503496503497	0.029970029970029972	0.028971028971028972	0.022977022977022976	0.04895104895104895	0.000999000999000999	0.000999000999000999				
Limk2_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999		
Lin7a_1	0.08191808191808192	0.08491508491508491	0.34165834165834164	0.954045954045954	1.0						
Lin7a_2	0.1888111888111888	0.028971028971028972	0.03496503496503497	0.000999000999000999	0.000999000999000999						
Lman2l_7	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.06793206793206794	0.12087912087912088	1.0					
Lrp11_6	0.6703296703296703	0.6693306693306693	0.8731268731268731	0.974025974025974	1.0	1.0					
Lrrc28_3	0.954045954045954	0.962037962037962	0.6923076923076923	0.014985014985014986							
Lrrc49_3	0.7672327672327672	0.7592407592407593	0.8851148851148851	0.942057942057942	0.919080919080919	1.0	1.0				
Lsg1_4	0.5624375624375625	0.13386613386613386	0.4805194805194805	0.9180819180819181							
Ltv1_1	0.014985014985014986	0.08191808191808192	0.954045954045954	0.942057942057942	1.0						
Med17_2	0.1888111888111888	0.17682317682317683	0.08491508491508491	0.974025974025974							
Med20_3	0.7372627372627373	0.8861138861138861	0.8851148851148851	0.7402597402597403	0.919080919080919	1.0	1.0	1.0			
Memo1_2	0.7402597402597403	0.9100899100899101	0.9300699300699301	0.988011988011988	1.0						
Mettl16_nmdSE_1	0.002997002997002997	0.17482517482517482	0.6743256743256744	0.996003996003996	1.0						
Mettl6_2	0.5894105894105894	0.5894105894105894	0.9010989010989011	0.991008991008991							
Mff_7	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Mgat4c_3	0.5624375624375625	0.7862137862137862	0.919080919080919	1.0	1.0	1.0					
Mocs2_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.04795204795204795
Mpi_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04895104895104895	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999		
Mtmr14_8	0.3046953046953047	0.7402597402597403	0.6963036963036963	0.998001998001998	1.0	1.0					
Mtmr14_9	0.08491508491508491	0.13686313686313686	0.07592407592407592	0.1838161838161838	0.7912087912087912	1.0					
Mul1_1	0.17682317682317683	0.002997002997002997	0.002997002997002997	0.00999000999000999	0.027972027972027972	0.000999000999000999					
Mvb12a_1	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.06793206793206794	0.000999000999000999	0.04795204795204795					
Myef2_13	0.27172827172827174	0.6383616383616384	0.3996003996003996	0.954045954045954	0.9630369630369631	1.0	1.0	1.0			
Nadk_3	0.36063936063936064	0.4255744255744256	0.6523476523476524	0.9460539460539461	1.0	1.0	0.8901098901098901				
Nat9_3	0.4645354645354645	0.4035964035964036	0.6523476523476524	0.987012987012987	0.998001998001998						
Ndufs1_13	0.000999000999000999	0.029970029970029972	0.000999000999000999	0.3176823176823177	0.7502497502497503	1.0					
Nf2_7	0.5894105894105894	0.14285714285714285	0.029970029970029972	0.004995004995004995	0.4925074925074925	0.9630369630369631					
Nfs1_1	0.8971028971028971	0.8831168831168831	0.9100899100899101	0.919080919080919	0.7812187812187812	0.000999000999000999					
Nfyb_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.022977022977022976	0.07892107892107893	0.000999000999000999	0.000999000999000999				
Nrd1_7	0.37162837162837165	0.5084915084915085	0.989010989010989	1.0	1.0						
Nrip2_1	0.014985014985014986	0.000999000999000999	0.000999000999000999	0.7672327672327672	0.919080919080919						
Nsmf_3	0.08491508491508491	0.14585414585414586	0.3826173826173826	0.6323676323676324	0.971028971028971	0.8281718281718282	0.7502497502497503	0.8531468531468531	0.000999000999000999	0.000999000999000999	
Nt5c2_nmdSE_1	0.000999000999000999	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.1028971028971029	0.027972027972027972	0.7982017982017982	1.0	1.0	1.0	
Ntm_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.46153846153846156	0.000999000999000999
Nucb2_3	0.1028971028971029	0.16283716283716285	0.5814185814185814	0.988011988011988	1.0						
Nudt14_1	0.34565434565434566	0.6053946053946054	0.7042957042957043	0.9660339660339661	1.0	0.14285714285714285					
P4htm_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.027972027972027972	1.0	1.0	1.0	1.0	1.0	1.0
Papd4_4	0.06493506493506493	0.014985014985014986	0.01898101898101898	0.017982017982017984	1.0						
Parl_2	0.35764235764235763	0.13786213786213786	0.014985014985014986	0.1108891108891109	0.4405594405594406	0.3306693306693307	0.5644355644355644	0.12087912087912088			
Pcbp2_5	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.07892107892107893	0.919080919080919				
Pcmtd1_2	0.6093906093906094	0.1888111888111888	0.03396603396603397	0.000999000999000999							
Pcyox1_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.08091908091908091	1.0	0.027972027972027972	1.0				
Pdlim7_8	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	
Pdlim7_9	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999		
Pex16_1	0.5894105894105894	0.916083916083916	0.962037962037962	0.988011988011988	1.0	1.0					
Pex2_2	0.987012987012987	0.8671328671328671	1.0	0.8111888111888111	0.935064935064935	1.0					
Pgs1_2	0.06793206793206794	0.06393606393606394	0.08191808191808192	0.955044955044955	0.18281718281718282	1.0					
Phc3_3	0.08191808191808192	0.07992007992007992	0.12087912087912088	0.6333666333666333	0.6993006993006993	0.36363636363636365	0.44655344655344653	0.8901098901098901	0.8161838161838162	0.7982017982017982	1.0
Pitrm1_7	0.0919080919080919	0.1108891108891109	0.16683316683316685	0.45554445554445555							
Plgrkt_2	0.000999000999000999	0.000999000999000999	0.014985014985014986	0.03596403596403597	0.04795204795204795	0.000999000999000999	0.000999000999000999				
Pogz_6	0.2917082917082917	0.35664335664335667	0.7412587412587412	0.8451548451548452	0.971028971028971	0.027972027972027972	1.0				
Pop4_nmdSE_1	0.03496503496503497	0.23576423576423577	0.23076923076923078	0.052947052947052944	0.7502497502497503	0.46153846153846156	0.000999000999000999				
Pop5_2	0.03496503496503497	0.014985014985014986	0.37162837162837165	0.7402597402597403	0.18281718281718282	0.15584415584415584					
Ppif_1	0.3046953046953047	0.19480519480519481	0.27172827172827174	0.12087912087912088	0.44655344655344653	0.8901098901098901	0.04795204795204795	0.000999000999000999	0.000999000999000999		
Ppig_6	0.2917082917082917	0.5704295704295704	0.9500499500499501	0.9460539460539461	0.9090909090909091						
Ppil2_10	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999				
Prpf38b_nmdSE_1	0.4725274725274725	0.6523476523476524	0.25874125874125875	0.6223776223776224	1.0	1.0	1.0				
Ptgr2_nmdSE_1	0.00999000999000999	0.002997002997002997	0.04295704295704296	0.989010989010989	1.0						
Pusl1_2	0.6893106893106893	0.7862137862137862	0.2987012987012987	0.7412587412587412							
R74862_1	0.954045954045954	0.9500499500499501	0.9240759240759241	0.919080919080919	0.935064935064935	0.027972027972027972	0.000999000999000999				
Rab28_3	0.6383616383616384	0.45854145854145856	0.33266733266733267	0.6303696303696303	0.8161838161838162	0.8901098901098901	0.000999000999000999	0.000999000999000999			
Raf1_3	0.014985014985014986	0.03396603396603397	0.027972027972027972	0.027972027972027972	0.027972027972027972	0.027972027972027972	0.20279720279720279	0.027972027972027972	0.027972027972027972	0.5794205794205795	1.0
Rasa4_3	0.03496503496503497	0.017982017982017984	0.06793206793206794	0.022977022977022976							
Rbfox1_8	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.6323676323676324			
Rbms1_2	0.14685314685314685	0.08491508491508491	0.5274725274725275	0.07892107892107893	0.07892107892107893	0.2627372627372627	0.7502497502497503	0.971028971028971	0.6323676323676324	0.5024975024975025	
Rbms1_4	0.28771228771228774	0.12687312687312688	0.2627372627372627	0.9760239760239761	0.9630369630369631	1.0	1.0				
Rbms3_6	0.27172827172827174	0.42657342657342656	0.6523476523476524	0.6993006993006993	0.12087912087912088	0.919080919080919	0.9630369630369631	1.0	1.0	1.0	
Rer1_2	0.0999000999000999	0.08291708291708291	0.2917082917082917	0.6553446553446554	0.7812187812187812	0.8901098901098901	1.0	1.0	1.0		
Rer1_3	0.06493506493506493	0.06793206793206794	0.14585414585414586	0.33266733266733267	0.8161838161838162	0.7812187812187812	0.9630369630369631	1.0	0.919080919080919		
Rexo4_2	0.014985014985014986	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.962037962037962						
Rfng_1	0.01898101898101898	0.014985014985014986	0.00999000999000999	0.002997002997002997	0.000999000999000999	0.04795204795204795	0.000999000999000999				
Rgs17_2	0.1838161838161838	0.15884115884115885	0.16583416583416583	0.022977022977022976	0.027972027972027972	0.027972027972027972	0.000999000999000999				
Rita1_1	0.03496503496503497	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Rnf114_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999				
Rnf214_7	0.7582417582417582	0.1108891108891109	0.3926073926073926	0.9110889110889111	0.986013986013986						
Rnf215_3	0.6303696303696303	0.919080919080919	0.9660339660339661	1.0	1.0						
Rnf32_4	0.35664335664335667	0.6153846153846154	0.6193806193806194	0.4025974025974026	0.6483516483516484						
Rpain_1	0.014985014985014986	0.014985014985014986	0.2917082917082917	0.9630369630369631	1.0	1.0	0.6623376623376623				
Rpp21_2	0.3996003996003996	0.42657342657342656	0.6093906093906094	0.7042957042957043	0.9630369630369631	1.0	1.0	1.0	1.0		
Rps6kb2_8	0.029970029970029972	0.059940059940059943	0.022977022977022976	0.06793206793206794	0.06793206793206794						
Rsrc2_nmdSE_2	0.014985014985014986	0.005994005994005994	0.005994005994005994	0.000999000999000999	0.15284715284715283	0.17482517482517482	0.971028971028971				
Rtn3_4	0.6383616383616384	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.9530469530469531	0.4915084915084915					
Scmh1_8	0.5894105894105894	0.7582417582417582	0.5044955044955045	0.971028971028971	1.0						
Scn1a_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999				
Sdr39u1_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.23176823176823177	0.5794205794205795	0.4405594405594406	0.1848151848151848	0.056943056943056944	0.2517482517482518
Setd6_2	0.37162837162837165	0.6733266733266733	0.7112887112887113	1.0	1.0						
Sf3b1_nmdSE_1	0.6703296703296703	0.5894105894105894	0.8871128871128872	0.7792207792207793	0.5794205794205795	1.0	1.0	1.0	1.0	1.0	
Sgip1_5	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999					
Slc25a44_1	0.7842157842157842	0.35664335664335667	0.2917082917082917	0.987012987012987	1.0	1.0					
Slc2a8_2	0.987012987012987	0.998001998001998	0.998001998001998	1.0	1.0						
Slc35b4_nmdSE_1	0.6223776223776224	0.9660339660339661	0.954045954045954	1.0							
Smarca4_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999					
Smarcc2_3	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999					
Snapc3_3	0.000999000999000999	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.000999000999000999				
Snf8_3	0.03496503496503497	0.028971028971028972	0.16383616383616384	0.7952047952047953	0.12087912087912088	0.04795204795204795					
Snrk_7	0.2977022977022977	0.4485514485514486	0.7042957042957043	0.8891108891108891	1.0	1.0					
Snrnp70_3	0.03596403596403597	0.07192807192807193	0.1888111888111888	0.1028971028971029	0.027972027972027972	0.6663336663336663	0.7502497502497503	1.0	1.0	0.971028971028971	1.0
Snrnp70_nmdSE_1	0.03596403596403597	0.22677322677322678	0.3886113886113886	0.2627372627372627	0.6323676323676324	0.9530469530469531	1.0	1.0	1.0	1.0	1.0
Snrpa1_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999				
Sorbs2_15	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999				
Spag9_10	0.000999000999000999	0.16083916083916083	0.8171828171828172	1.0	1.0	1.0	1.0	1.0			
Srsf2_1	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.027972027972027972	0.000999000999000999	0.056943056943056944
Ssbp4_5	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999				
St7_2	0.06493506493506493	0.45554445554445555	0.5174825174825175	0.998001998001998	0.995004995004995						
Stradb_3	0.028971028971028972	0.01898101898101898	0.12087912087912088	0.07892107892107893	0.07892107892107893	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Sun2_2	0.4485514485514486	0.6113886113886113	0.37362637362637363	0.5794205794205795	0.05194805194805195	0.1028971028971029	0.2807192807192807	0.027972027972027972			
Surf1_4	0.14285714285714285	0.24775224775224775	0.8261738261738262	0.5174825174825175	0.21978021978021978	0.9630369630369631					
Tars2_5	0.25874125874125875	0.17682317682317683	0.3106893106893107	0.981018981018981	1.0						
Tasp1_4	0.6223776223776224	0.5044955044955045	0.8251748251748252	0.986013986013986	1.0						
Tatdn1_2	0.03596403596403597	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.029970029970029972						
Tatdn1_5	0.35664335664335667	0.7492507492507493	0.8561438561438561	0.998001998001998							
Tbce_12	0.2127872127872128	0.08191808191808192	0.06493506493506493	0.055944055944055944	0.14285714285714285	0.919080919080919	0.07892107892107893				
Tbck_2	0.9020979020979021	0.974025974025974	0.929070929070929	0.7432567432567433	1.0	1.0					
Tcf12_7	0.6523476523476524	0.8451548451548452	0.919080919080919	0.21978021978021978	0.5974025974025974	0.04795204795204795	0.000999000999000999	0.000999000999000999	0.12187812187812187	0.000999000999000999	
Tcf12_nmdSE_4	0.995004995004995	0.942057942057942	1.0	1.0	1.0	1.0					
Tex264_4	0.08191808191808192	0.24175824175824176	0.6813186813186813	0.935064935064935	0.971028971028971	0.9010989010989011	0.935064935064935	0.935064935064935	0.000999000999000999		
Timm10b_1	0.4905094905094905	0.4695304695304695	0.5504495504495505	0.8591408591408591	0.13186813186813187	0.6323676323676324	0.7502497502497503	1.0	1.0		
Timm9_4	0.002997002997002997	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.9630369630369631				
Tipin_3	0.22077922077922077	0.14085914085914086	0.0939060939060939	0.6223776223776224	0.9530469530469531						
Tmed1_1	0.11388611388611389	0.11388611388611389	0.028971028971028972	0.014985014985014986	0.5274725274725275	0.07892107892107893	0.04795204795204795				
Tmem134_2	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999						
Tmem175_1	0.6783216783216783	0.6873126873126874	0.948051948051948	1.0	1.0	1.0	1.0				
Tmem176b_9	0.3046953046953047	0.08191808191808192	0.04795204795204795	0.9530469530469531	0.9530469530469531	1.0	1.0	1.0	1.0		
Tmem209_4	0.34565434565434566	0.6553446553446554	0.08191808191808192	0.41858141858141856	1.0						
Tpd52l1_1	0.7402597402597403	0.929070929070929	0.948051948051948	0.929070929070929	0.12087912087912088	0.04795204795204795					
Tpd52l2_6	0.000999000999000999	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.04795204795204795	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999	0.000999000999000999
Trim27_nmdSE_1	0.055944055944055944	0.11688311688311688	0.14085914085914086	0.23176823176823177	0.6993006993006993	0.027972027972027972	0.7102897102897103	1.0	1.0		
Trmt10b_3	0.000999000999000999	0.000999000999000999	0.002997002997002997	0.000999000999000999	0.000999000999000999						
Trmu_2	0.03496503496503497	0.015984015984015984	0.006993006993006993	0.04895104895104895	0.04895104895104895	0.000999000999000999	0.000999000999000999				
Trmu_nmdSE_2	0.6873126873126874	0.948051948051948	0.03496503496503497	0.03496503496503497	0.919080919080919	0.9630369630369631					
